time,open,high,low,close,tick_volume
2024-06-04 00:00:00,1.09068,1.09154,1.09068,1.09125,1222
2024-06-04 01:00:00,1.09123,1.09133,1.09064,1.09073,1161
2024-06-04 02:00:00,1.09073,1.09083,1.09048,1.09073,816
2024-06-04 03:00:00,1.09073,1.09096,1.09062,1.09069,680
2024-06-04 04:00:00,1.09069,1.09095,1.09061,1.09087,600
2024-06-04 05:00:00,1.09087,1.09106,1.09023,1.09026,940
2024-06-04 06:00:00,1.09026,1.09048,1.08959,1.08967,1880
2024-06-04 07:00:00,1.08966,1.08982,1.08844,1.08897,2413
2024-06-04 08:00:00,1.08897,1.08904,1.0873599999999999,1.08804,2496
2024-06-04 09:00:00,1.08804,1.08817,1.0869,1.08714,2480
2024-06-04 10:00:00,1.08714,1.08714,1.08626,1.08661,2346
2024-06-04 11:00:00,1.0866,1.08701,1.08585,1.08612,2114
2024-06-04 12:00:00,1.08613,1.08698,1.08613,1.08643,2274
2024-06-04 13:00:00,1.08642,1.08713,1.08616,1.08651,2300
2024-06-04 14:00:00,1.08654,1.08817,1.08626,1.08798,4583
2024-06-04 15:00:00,1.08799,1.0883,1.08743,1.08771,2501
2024-06-04 16:00:00,1.08771,1.08829,1.0877,1.08799,1917
2024-06-04 17:00:00,1.08798,1.0887,1.08775,1.08829,1615
2024-06-04 18:00:00,1.0883,1.0886,1.08799,1.08816,1579
2024-06-04 19:00:00,1.08815,1.08823,1.08781,1.08807,1398
2024-06-04 20:00:00,1.08806,1.08808,1.08774,1.08774,519
2024-06-04 21:00:00,1.08771,1.0879,1.08758,1.0878700000000001,649
2024-06-04 22:00:00,1.08789,1.08798,1.08778,1.08788,231
2024-06-04 23:00:00,1.0879,1.08815,1.0879,1.08814,415
2024-06-05 00:00:00,1.08814,1.08857,1.08779,1.08839,1052
2024-06-05 01:00:00,1.08838,1.08856,1.08801,1.08837,963
2024-06-05 02:00:00,1.08837,1.08854,1.08821,1.08828,617
2024-06-05 03:00:00,1.08829,1.0883,1.08762,1.08781,851
2024-06-05 04:00:00,1.08779,1.08805,1.08765,1.08803,613
2024-06-05 05:00:00,1.08804,1.08819,1.08754,1.08785,896
2024-06-05 06:00:00,1.08785,1.08799,1.08717,1.08753,1411
2024-06-05 07:00:00,1.08752,1.08792,1.08704,1.08712,2080
2024-06-05 08:00:00,1.0871,1.08763,1.08696,1.08755,1523
2024-06-05 09:00:00,1.08752,1.08768,1.0871,1.08732,1526
2024-06-05 10:00:00,1.0873,1.0873,1.08644,1.08682,1392
2024-06-05 11:00:00,1.0868,1.08687,1.08593,1.08676,1593
2024-06-05 12:00:00,1.08676,1.08837,1.08674,1.08833,2527
2024-06-05 13:00:00,1.08833,1.08911,1.08809,1.0888,3210
2024-06-05 14:00:00,1.0889199999999999,1.08896,1.08616,1.0866,4842
2024-06-05 15:00:00,1.08661,1.08701,1.08623,1.08646,2247
2024-06-05 16:00:00,1.08645,1.08682,1.08541,1.08639,1855
2024-06-05 17:00:00,1.08642,1.08672,1.08603,1.08666,1259
2024-06-05 18:00:00,1.08666,1.08768,1.08652,1.08749,1141
2024-06-05 19:00:00,1.0875,1.08763,1.08719,1.08737,1001
2024-06-05 20:00:00,1.08739,1.08739,1.08673,1.08681,610
2024-06-05 21:00:00,1.08678,1.08702,1.08645,1.08702,840
2024-06-05 22:00:00,1.08705,1.08725,1.08683,1.08723,468
2024-06-05 23:00:00,1.08725,1.08739,1.08723,1.0873599999999999,373
2024-06-06 00:00:00,1.08737,1.08818,1.08733,1.08814,872
2024-06-06 01:00:00,1.08814,1.08938,1.08814,1.08935,1398
2024-06-06 02:00:00,1.08936,1.08954,1.08875,1.08916,1042
2024-06-06 03:00:00,1.08916,1.08931,1.08891,1.089,655
2024-06-06 04:00:00,1.089,1.08904,1.0886,1.08868,719
2024-06-06 05:00:00,1.08867,1.08873,1.08817,1.08846,825
2024-06-06 06:00:00,1.08846,1.08846,1.08767,1.08836,1630
2024-06-06 07:00:00,1.08833,1.08876,1.08755,1.08779,1768
2024-06-06 08:00:00,1.08779,1.08786,1.08708,1.0877,1490
2024-06-06 09:00:00,1.08769,1.08817,1.0875,1.08795,1319
2024-06-06 10:00:00,1.08795,1.08816,1.08746,1.0876,1214
2024-06-06 11:00:00,1.08762,1.08764,1.08616,1.0867,1497
2024-06-06 12:00:00,1.08672,1.09015,1.08638,1.08811,4997
2024-06-06 13:00:00,1.0881,1.08903,1.08713,1.08847,4598
2024-06-06 14:00:00,1.08849,1.08907,1.08725,1.08773,2627
2024-06-06 15:00:00,1.08774,1.08865,1.0877,1.08816,1678
2024-06-06 16:00:00,1.08817,1.08871,1.08794,1.08815,1104
2024-06-06 17:00:00,1.08815,1.08932,1.08804,1.08914,1066
2024-06-06 18:00:00,1.08915,1.08938,1.08855,1.08924,1149
2024-06-06 19:00:00,1.08923,1.08937,1.08879,1.08888,1188
2024-06-06 20:00:00,1.08889,1.08927,1.08881,1.08881,548
2024-06-06 21:00:00,1.08881,1.089,1.08858,1.08886,736
2024-06-06 22:00:00,1.0889199999999999,1.08926,1.0889199999999999,1.08911,279
2024-06-06 23:00:00,1.08913,1.08924,1.08901,1.08911,406
2024-06-07 00:00:00,1.0890900000000001,1.08919,1.08863,1.08889,911
2024-06-07 01:00:00,1.08891,1.08952,1.08866,1.08951,1150
2024-06-07 02:00:00,1.08951,1.08974,1.08936,1.08963,853
2024-06-07 03:00:00,1.08962,1.08976,1.0893,1.08943,724
2024-06-07 04:00:00,1.08942,1.08965,1.08931,1.0895,636
2024-06-07 05:00:00,1.08952,1.08952,1.0889,1.08903,865
2024-06-07 06:00:00,1.08906,1.0896,1.08875,1.0892,1454
2024-06-07 07:00:00,1.08919,1.08978,1.0889,1.08923,1996
2024-06-07 08:00:00,1.08924,1.08926,1.08826,1.08885,2024
2024-06-07 09:00:00,1.08884,1.08959,1.08873,1.08913,1866
2024-06-07 10:00:00,1.08912,1.08941,1.0888,1.08883,1521
2024-06-07 11:00:00,1.08881,1.09016,1.08868,1.08979,1762
2024-06-07 12:00:00,1.08977,1.09004,1.08236,1.08328,6494
2024-06-07 13:00:00,1.08328,1.08354,1.08173,1.0819,4673
2024-06-07 14:00:00,1.0819,1.0825,1.08099,1.08121,3513
2024-06-07 15:00:00,1.0812,1.0812599999999999,1.08036,1.0806,2278
2024-06-07 16:00:00,1.0806,1.08116,1.08028,1.08049,1869
2024-06-07 17:00:00,1.08047,1.08055,1.08003,1.08043,1170
2024-06-07 18:00:00,1.08043,1.08064,1.08004,1.08052,1388
2024-06-07 19:00:00,1.08052,1.08067,1.07995,1.07996,1521
2024-06-07 20:00:00,1.07996,1.08033,1.0799,1.0801,743
2024-06-09 21:00:00,1.07621,1.0775,1.07553,1.07708,868
2024-06-09 22:00:00,1.07713,1.0777,1.07637,1.07768,984
2024-06-09 23:00:00,1.0777,1.07794,1.07752,1.07784,669
2024-06-10 00:00:00,1.07782,1.0781,1.07733,1.0777700000000001,1061
2024-06-10 01:00:00,1.07776,1.07796,1.07718,1.07744,932
2024-06-10 02:00:00,1.07744,1.07748,1.07661,1.07673,617
2024-06-10 03:00:00,1.07673,1.0768,1.07551,1.07553,708
